gene_callers_id	source	accession	function	e_value
180	GENBANK_LOCUS_TAG	SAUSA300_RS01000	SAUSA300_RS01000	0
181	prodigal	WP_001227724.1	glucose-specific PTS transporter subunit IIBC (ptsG)	0
181	GENBANK_LOCUS_TAG	SAUSA300_RS01005	SAUSA300_RS01005	0
182	prodigal	WP_000145555.1	6-phospho-N-acetylmuramidase (mupG)	0
182	GENBANK_LOCUS_TAG	SAUSA300_RS01010	SAUSA300_RS01010	0
183	prodigal	WP_000432017.1	N-acetylmuramic acid 6-phosphate etherase (murQ)	0
183	GENBANK_LOCUS_TAG	SAUSA300_RS01015	SAUSA300_RS01015	0
184	prodigal	WP_000159750.1	PTS transporter subunit EIIC	0
184	GENBANK_LOCUS_TAG	SAUSA300_RS01020	SAUSA300_RS01020	0
185	prodigal	WP_000181832.1	MurR/RpiR family transcriptional regulator	0
185	GENBANK_LOCUS_TAG	SAUSA300_RS01025	SAUSA300_RS01025	0
186	GENBANK_LOCUS_TAG	SAUSA300_RS01030	SAUSA300_RS01030	0
187	prodigal	WP_000331347.1	type I restriction endonuclease subunit R	0
187	GENBANK_LOCUS_TAG	SAUSA300_RS01035	SAUSA300_RS01035	0
188	prodigal	WP_000370334.1	sce7726 family protein	0
188	GENBANK_LOCUS_TAG	SAUSA300_RS01040	SAUSA300_RS01040	0
189	prodigal	WP_000291761.1	sce7725 family protein	0
189	GENBANK_LOCUS_TAG	SAUSA300_RS01045	SAUSA300_RS01045	0
190	prodigal	WP_000686457.1	RES domain-containing protein	0
190	GENBANK_LOCUS_TAG	SAUSA300_RS01050	SAUSA300_RS01050	0
191	prodigal	WP_000067349.1	ABC transporter ATP-binding protein	0
191	GENBANK_LOCUS_TAG	SAUSA300_RS01055	SAUSA300_RS01055	0
192	prodigal	WP_001797475.1	ABC transporter permease	0
192	GENBANK_LOCUS_TAG	SAUSA300_RS01060	SAUSA300_RS01060	0
193	prodigal	WP_000057899.1	ABC transporter permease	0
193	GENBANK_LOCUS_TAG	SAUSA300_RS01065	SAUSA300_RS01065	0
194	prodigal	WP_000720806.1	ABC transporter substrate-binding protein	0
194	GENBANK_LOCUS_TAG	SAUSA300_RS01070	SAUSA300_RS01070	0
195	prodigal	WP_000236397.1	gamma-glutamyltransferase (ggt)	0
195	GENBANK_LOCUS_TAG	SAUSA300_RS01075	SAUSA300_RS01075	0
196	prodigal	WP_000643615.1	tandem-type lipoprotein	0
196	GENBANK_LOCUS_TAG	SAUSA300_RS01080	SAUSA300_RS01080	0
197	prodigal	WP_001151451.1	FMN-dependent NADH-azoreductase	0
197	GENBANK_LOCUS_TAG	SAUSA300_RS01085	SAUSA300_RS01085	0
198	prodigal	WP_000166917.1	M23 family metallopeptidase	0
198	GENBANK_LOCUS_TAG	SAUSA300_RS01090	SAUSA300_RS01090	0
199	prodigal	WP_000818914.1	ABC transporter ATP-binding protein	0
199	GENBANK_LOCUS_TAG	SAUSA300_RS01095	SAUSA300_RS01095	0
200	prodigal	WP_000034961.1	maltodextrin ABC transporter substrate-binding protein	0
200	GENBANK_LOCUS_TAG	SAUSA300_RS01100	SAUSA300_RS01100	0
201	prodigal	WP_000166888.1	sugar ABC transporter permease	0
201	GENBANK_LOCUS_TAG	SAUSA300_RS01105	SAUSA300_RS01105	0
202	prodigal	WP_000162661.1	sugar ABC transporter permease	0
202	GENBANK_LOCUS_TAG	SAUSA300_RS01110	SAUSA300_RS01110	0
203	prodigal	WP_000153466.1	Gfo/Idh/MocA family protein	0
203	GENBANK_LOCUS_TAG	SAUSA300_RS01115	SAUSA300_RS01115	0
204	prodigal	WP_000163809.1	Gfo/Idh/MocA family protein	0
204	GENBANK_LOCUS_TAG	SAUSA300_RS01120	SAUSA300_RS01120	0
205	prodigal	WP_000690419.1	sugar phosphate isomerase/epimerase family protein	0
205	GENBANK_LOCUS_TAG	SAUSA300_RS01125	SAUSA300_RS01125	0
206	prodigal	WP_000603755.1	isoprenylcysteine carboxyl methyltransferase family protein	0
206	GENBANK_LOCUS_TAG	SAUSA300_RS01130	SAUSA300_RS01130	0
207	prodigal	WP_001008722.1	hexose-6-phosphate:phosphate antiporter (uhpT)	0
207	GENBANK_LOCUS_TAG	SAUSA300_RS01135	SAUSA300_RS01135	0
208	prodigal	WP_000477521.1	response regulator transcription factor	0
208	GENBANK_LOCUS_TAG	SAUSA300_RS01140	SAUSA300_RS01140	0
209	prodigal	WP_000127982.1	sensor histidine kinase	0
209	GENBANK_LOCUS_TAG	SAUSA300_RS01145	SAUSA300_RS01145	0
210	prodigal	WP_000837105.1	ABC transporter substrate-binding protein	0
210	GENBANK_LOCUS_TAG	SAUSA300_RS01150	SAUSA300_RS01150	0
211	prodigal	WP_000894660.1	formate C-acetyltransferase (pflB)	0
211	GENBANK_LOCUS_TAG	SAUSA300_RS01155	SAUSA300_RS01155	0
212	prodigal	WP_000911657.1	pyruvate formate-lyase-activating protein (pflA)	0
212	GENBANK_LOCUS_TAG	SAUSA300_RS01160	SAUSA300_RS01160	0
213	prodigal	WP_000822608.1	glycerophosphoryl diester phosphodiesterase membrane domain-containing protein	0
213	GENBANK_LOCUS_TAG	SAUSA300_RS01170	SAUSA300_RS01170	0
214	prodigal	WP_000211597.1	complement inhibitor SCIN family protein	0
214	GENBANK_LOCUS_TAG	SAUSA300_RS01175	SAUSA300_RS01175	0
215	prodigal	WP_000744073.1	staphylocoagulase (coa)	0
215	GENBANK_LOCUS_TAG	SAUSA300_RS01180	SAUSA300_RS01180	0
216	GENBANK_LOCUS_TAG	SAUSA300_RS01185	SAUSA300_RS01185	0
217	prodigal	WP_001154618.1	thiolase family protein	0
217	GENBANK_LOCUS_TAG	SAUSA300_RS01195	SAUSA300_RS01195	0
218	prodigal	WP_000154515.1	3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein	0
218	GENBANK_LOCUS_TAG	SAUSA300_RS01200	SAUSA300_RS01200	0
219	prodigal	WP_000142189.1	acyl-CoA dehydrogenase family protein	0
219	GENBANK_LOCUS_TAG	SAUSA300_RS01205	SAUSA300_RS01205	0
220	prodigal	WP_001008401.1	class I adenylate-forming enzyme family protein	0
220	GENBANK_LOCUS_TAG	SAUSA300_RS01210	SAUSA300_RS01210	0
221	prodigal	WP_001789452.1	acyl CoA:acetate/3-ketoacid CoA transferase	0
221	GENBANK_LOCUS_TAG	SAUSA300_RS01215	SAUSA300_RS01215	0
222	prodigal	WP_001789851.1	PrsW family intramembrane metalloprotease	0
222	GENBANK_LOCUS_TAG	SAUSA300_RS01220	SAUSA300_RS01220	0
223	prodigal	WP_000669653.1	nickel ABC transporter substrate-binding protein (nikA)	0
223	GENBANK_LOCUS_TAG	SAUSA300_RS01225	SAUSA300_RS01225	0
224	prodigal	WP_000215216.1	DUF488 domain-containing protein	0
224	GENBANK_LOCUS_TAG	SAUSA300_RS01230	SAUSA300_RS01230	0
225	GENBANK_LOCUS_TAG	SAUSA300_RS01235	SAUSA300_RS01235	0
226	prodigal	WP_000954810.1	globin domain-containing protein	0
226	GENBANK_LOCUS_TAG	SAUSA300_RS01240	SAUSA300_RS01240	0
227	GENBANK_LOCUS_TAG	SAUSA300_RS01245	SAUSA300_RS01245	0
228	prodigal	WP_001031882.1	L-lactate dehydrogenase	0
228	GENBANK_LOCUS_TAG	SAUSA300_RS01250	SAUSA300_RS01250	0
229	GENBANK_LOCUS_TAG	SAUSA300_RS16065	SAUSA300_RS16065	0
230	prodigal	WP_000838204.1	PTS transporter subunit EIIC	0
230	GENBANK_LOCUS_TAG	SAUSA300_RS01260	SAUSA300_RS01260	0
231	prodigal	WP_000823215.1	nucleoside hydrolase	0
231	GENBANK_LOCUS_TAG	SAUSA300_RS01265	SAUSA300_RS01265	0
232	GENBANK_LOCUS_TAG	SAUSA300_RS01270	SAUSA300_RS01270	0
233	prodigal	WP_001012747.1	BglG family transcription antiterminator	0
233	GENBANK_LOCUS_TAG	SAUSA300_RS01275	SAUSA300_RS01275	0
234	prodigal	WP_000531476.1	PTS sugar transporter subunit IIA	0
234	GENBANK_LOCUS_TAG	SAUSA300_RS01280	SAUSA300_RS01280	0
235	prodigal	WP_000815795.1	PTS sugar transporter subunit IIB	0
235	GENBANK_LOCUS_TAG	SAUSA300_RS01285	SAUSA300_RS01285	0
236	prodigal	WP_000120104.1	PTS galactitol transporter subunit IIC	0
236	GENBANK_LOCUS_TAG	SAUSA300_RS01290	SAUSA300_RS01290	0
237	prodigal	WP_000646208.1	zinc-binding dehydrogenase	0
237	GENBANK_LOCUS_TAG	SAUSA300_RS01295	SAUSA300_RS01295	0
238	GENBANK_LOCUS_TAG	SAUSA300_RS01300	SAUSA300_RS01300	0
239	prodigal	WP_000645604.1	galactitol-1-phosphate 5-dehydrogenase	0
239	GENBANK_LOCUS_TAG	SAUSA300_RS01305	SAUSA300_RS01305	0
240	prodigal	WP_000638475.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0
240	GENBANK_LOCUS_TAG	SAUSA300_RS01310	SAUSA300_RS01310	0
241	prodigal	WP_000610189.1	alcohol dehydrogenase catalytic domain-containing protein	0
241	GENBANK_LOCUS_TAG	SAUSA300_RS01315	SAUSA300_RS01315	0
242	prodigal	WP_000167985.1	teichoic acid ribitol-phosphate polymerase TarK (tarK)	0
242	GENBANK_LOCUS_TAG	SAUSA300_RS01320	SAUSA300_RS01320	0
243	prodigal	WP_000594815.1	teichoic acid glycerol-phosphate transferase TarF (tarF)	0
243	GENBANK_LOCUS_TAG	SAUSA300_RS01325	SAUSA300_RS01325	0
244	prodigal	WP_000872486.1	D-ribitol-5-phosphate cytidylyltransferase	0
244	GENBANK_LOCUS_TAG	SAUSA300_RS01330	SAUSA300_RS01330	0
245	prodigal	WP_000610203.1	ribitol-5-phosphate dehydrogenase	0
245	GENBANK_LOCUS_TAG	SAUSA300_RS01335	SAUSA300_RS01335	0
246	prodigal	WP_000240920.1	teichoic acid ribitol-phosphate polymerase TarL (tarL)	0
246	GENBANK_LOCUS_TAG	SAUSA300_RS01340	SAUSA300_RS01340	0
247	prodigal	WP_000975357.1	poly(ribitol-phosphate) beta-N-acetylglucosaminyltransferase (tarS)	0
247	GENBANK_LOCUS_TAG	SAUSA300_RS01345	SAUSA300_RS01345	0
248	prodigal	WP_000608826.1	iron-sulfur cluster repair di-iron protein ScdA (scdA)	0
248	GENBANK_LOCUS_TAG	SAUSA300_RS01350	SAUSA300_RS01350	0
249	prodigal	WP_000950281.1	sensor histidine kinase	0
249	GENBANK_LOCUS_TAG	SAUSA300_RS01355	SAUSA300_RS01355	0
250	prodigal	WP_000645452.1	response regulator transcription factor LytR	0
250	GENBANK_LOCUS_TAG	SAUSA300_RS01360	SAUSA300_RS01360	0
251	prodigal	WP_001792906.1	antiholin-like murein hydrolase modulator LrgA (lrgA)	0
251	GENBANK_LOCUS_TAG	SAUSA300_RS01365	SAUSA300_RS01365	0
252	prodigal	WP_000607067.1	antiholin-like protein LrgB (lrgB)	0
252	GENBANK_LOCUS_TAG	SAUSA300_RS01370	SAUSA300_RS01370	0
253	prodigal	WP_000922329.1	GntR family transcriptional regulator	0
253	GENBANK_LOCUS_TAG	SAUSA300_RS01375	SAUSA300_RS01375	0
254	prodigal	WP_000066937.1	glucose PTS transporter subunit IIA	0
254	GENBANK_LOCUS_TAG	SAUSA300_RS01380	SAUSA300_RS01380	0
255	prodigal	WP_000163988.1	6-phospho-beta-glucosidase	0
255	GENBANK_LOCUS_TAG	SAUSA300_RS01385	SAUSA300_RS01385	0
256	prodigal	WP_000031268.1	class I SAM-dependent methyltransferase	0
256	GENBANK_LOCUS_TAG	SAUSA300_RS01395	SAUSA300_RS01395	0
257	GENBANK_LOCUS_TAG	SAUSA300_RS01400	SAUSA300_RS01400	0
258	prodigal	WP_000182751.1	ribokinase (rbsK)	0
258	GENBANK_LOCUS_TAG	SAUSA300_RS01405	SAUSA300_RS01405	0
259	prodigal	WP_000747850.1	D-ribose pyranase (rbsD)	0
259	GENBANK_LOCUS_TAG	SAUSA300_RS01410	SAUSA300_RS01410	0
260	prodigal	WP_000029211.1	ribose/proton symporter RbsU (rbsU)	0
260	GENBANK_LOCUS_TAG	SAUSA300_RS01415	SAUSA300_RS01415	0
261	prodigal	WP_000757880.1	ribose utilization transcriptional repressor RbsR (rbsR)	0
261	GENBANK_LOCUS_TAG	SAUSA300_RS01420	SAUSA300_RS01420	0
262	prodigal	WP_001791651.1	NADH dehydrogenase	0
262	GENBANK_LOCUS_TAG	SAUSA300_RS15040	SAUSA300_RS15040	0
263	GENBANK_LOCUS_TAG	SAUSA300_RS01430	SAUSA300_RS01430	0
264	prodigal	WP_001066545.1	MFS transporter	0
264	GENBANK_LOCUS_TAG	SAUSA300_RS01440	SAUSA300_RS01440	0
265	prodigal	WP_000337364.1	choloylglycine hydrolase family protein	0
265	GENBANK_LOCUS_TAG	SAUSA300_RS01445	SAUSA300_RS01445	0
266	prodigal	WP_000736798.1	glycine-glycine endopeptidase LytM (lytM)	0
266	GENBANK_LOCUS_TAG	SAUSA300_RS01450	SAUSA300_RS01450	0
267	prodigal	WP_000570071.1	ABC transporter ATP-binding protein	0
267	GENBANK_LOCUS_TAG	SAUSA300_RS01455	SAUSA300_RS01455	0
268	prodigal	WP_000806113.1	ABC transporter permease	0
268	GENBANK_LOCUS_TAG	SAUSA300_RS01460	SAUSA300_RS01460	0
269	prodigal	WP_000848764.1	ABC transporter permease	0
269	GENBANK_LOCUS_TAG	SAUSA300_RS01465	SAUSA300_RS01465	0
270	prodigal	WP_000038517.1	DUF6583 family protein	0
270	GENBANK_LOCUS_TAG	SAUSA300_RS01470	SAUSA300_RS01470	0
271	prodigal	WP_000421225.1	DUF5079 family protein	0
271	GENBANK_LOCUS_TAG	SAUSA300_RS01475	SAUSA300_RS01475	0
272	prodigal	WP_000583198.1	DUF5080 family protein	0
272	GENBANK_LOCUS_TAG	SAUSA300_RS01480	SAUSA300_RS01480	0
273	prodigal	WP_000751207.1	CHAP domain-containing protein	0
273	GENBANK_LOCUS_TAG	SAUSA300_RS01485	SAUSA300_RS01485	0
274	prodigal	WP_001240826.1	WXG100 family type VII secretion effector EsxA (esxA)	0
274	GENBANK_LOCUS_TAG	SAUSA300_RS01490	SAUSA300_RS01490	0
275	prodigal	WP_000728949.1	type VII secretion protein EsaA (esaA)	0
275	GENBANK_LOCUS_TAG	SAUSA300_RS01495	SAUSA300_RS01495	0
276	prodigal	WP_000928935.1	type VII secretion protein EssA (essA)	0
276	GENBANK_LOCUS_TAG	SAUSA300_RS01500	SAUSA300_RS01500	0
277	prodigal	WP_001071606.1	type VII secretion protein EsaB (esaB)	0
277	GENBANK_LOCUS_TAG	SAUSA300_RS01505	SAUSA300_RS01505	0
278	prodigal	WP_000240338.1	type VII secretion protein EssB (essB)	0
278	GENBANK_LOCUS_TAG	SAUSA300_RS01510	SAUSA300_RS01510	0
279	prodigal	WP_000549278.1	type VII secretion protein EssC (essC)	0
279	GENBANK_LOCUS_TAG	SAUSA300_RS01515	SAUSA300_RS01515	0
280	prodigal	WP_001010289.1	type VII secretion substrate EsaC (esaC)	0
280	GENBANK_LOCUS_TAG	SAUSA300_RS01520	SAUSA300_RS01520	0
281	prodigal	WP_000509668.1	WXG100 family type VII secretion effector EsxB (esxB)	0
281	GENBANK_LOCUS_TAG	SAUSA300_RS01525	SAUSA300_RS01525	0
282	prodigal	WP_000655875.1	DUF5081 family protein	0
282	GENBANK_LOCUS_TAG	SAUSA300_RS01530	SAUSA300_RS01530	0
283	prodigal	WP_000175722.1	type VII secretion system extracellular protein EsxD (esxD)	0
283	GENBANK_LOCUS_TAG	SAUSA300_RS01535	SAUSA300_RS01535	0
284	prodigal	WP_000159025.1	DNA/RNA non-specific endonuclease	0
284	GENBANK_LOCUS_TAG	SAUSA300_RS01540	SAUSA300_RS01540	0
285	prodigal	WP_000142049.1	TIGR01741 family protein	0
285	GENBANK_LOCUS_TAG	SAUSA300_RS01545	SAUSA300_RS01545	0
286	prodigal	WP_000208414.1	DUF5079 family protein	0
286	GENBANK_LOCUS_TAG	SAUSA300_RS01550	SAUSA300_RS01550	0
287	prodigal	WP_000394915.1	DUF5080 family protein	0
287	GENBANK_LOCUS_TAG	SAUSA300_RS01555	SAUSA300_RS01555	0
288	GENBANK_LOCUS_TAG	SAUSA300_RS01560	SAUSA300_RS01560	0
289	prodigal	WP_000142036.1	TIGR01741 family protein	0
289	GENBANK_LOCUS_TAG	SAUSA300_RS01565	SAUSA300_RS01565	0
290	prodigal	WP_001008475.1	TIGR01741 family protein	0
290	GENBANK_LOCUS_TAG	SAUSA300_RS01570	SAUSA300_RS01570	0
291	prodigal	WP_000142033.1	TIGR01741 family protein	0
291	GENBANK_LOCUS_TAG	SAUSA300_RS01580	SAUSA300_RS01580	0
292	prodigal	WP_000208389.1	DUF5079 family protein	0
292	GENBANK_LOCUS_TAG	SAUSA300_RS01585	SAUSA300_RS01585	0
293	prodigal	WP_000141982.1	TIGR01741 family protein	0
293	GENBANK_LOCUS_TAG	SAUSA300_RS01590	SAUSA300_RS01590	0
294	prodigal	WP_000142145.1	TIGR01741 family protein	0
294	GENBANK_LOCUS_TAG	SAUSA300_RS01595	SAUSA300_RS01595	0
295	prodigal	WP_000142176.1	antitoxin YezG family protein	0
295	GENBANK_LOCUS_TAG	SAUSA300_RS01600	SAUSA300_RS01600	0
296	prodigal	WP_000141942.1	TIGR01741 family protein	0
296	GENBANK_LOCUS_TAG	SAUSA300_RS01605	SAUSA300_RS01605	0
297	prodigal	WP_000142094.1	antitoxin YezG family protein	0
297	GENBANK_LOCUS_TAG	SAUSA300_RS01610	SAUSA300_RS01610	0
298	prodigal	WP_000822161.1	DUF4467 domain-containing protein	0
298	GENBANK_LOCUS_TAG	SAUSA300_RS01615	SAUSA300_RS01615	0
299	prodigal	WP_000415675.1	DUF4064 domain-containing protein	0
299	GENBANK_LOCUS_TAG	SAUSA300_RS01620	SAUSA300_RS01620	0
300	prodigal	WP_000659770.1	formate/nitrite transporter family protein	0
300	GENBANK_LOCUS_TAG	SAUSA300_RS01625	SAUSA300_RS01625	0
301	prodigal	WP_000745099.1	branched-chain amino acid transport system II carrier protein BrnQ2 (brnQ2)	0
301	GENBANK_LOCUS_TAG	SAUSA300_RS01630	SAUSA300_RS01630	0
302	prodigal	WP_001033876.1	5'-nucleotidase, lipoprotein e(P4) family	0
302	GENBANK_LOCUS_TAG	SAUSA300_RS01635	SAUSA300_RS01635	0
303	prodigal	WP_000477934.1	ABC transporter permease	0
303	GENBANK_LOCUS_TAG	SAUSA300_RS01645	SAUSA300_RS01645	0
304	prodigal	WP_000911019.1	ABC transporter ATP-binding protein	0
304	GENBANK_LOCUS_TAG	SAUSA300_RS01650	SAUSA300_RS01650	0
305	GENBANK_LOCUS_TAG	SAUSA300_RS15965	SAUSA300_RS15965	0
306	prodigal	WP_223181135.1	PTS sugar transporter subunit IIC	0
306	GENBANK_LOCUS_TAG	SAUSA300_RS01655	SAUSA300_RS01655	0
307	prodigal	WP_001283977.1	carbohydrate kinase	0
307	GENBANK_LOCUS_TAG	SAUSA300_RS01660	SAUSA300_RS01660	0
308	prodigal	WP_000002068.1	pseudouridine-5'-phosphate glycosidase	0
308	GENBANK_LOCUS_TAG	SAUSA300_RS01665	SAUSA300_RS01665	0
309	prodigal	WP_001022961.1	NupC/NupG family nucleoside CNT transporter	0
309	GENBANK_LOCUS_TAG	SAUSA300_RS01670	SAUSA300_RS01670	0
310	prodigal	WP_000665736.1	sodium:solute symporter	0
310	GENBANK_LOCUS_TAG	SAUSA300_RS01675	SAUSA300_RS01675	0
311	prodigal	WP_001030738.1	N-acetylneuraminate lyase	0
311	GENBANK_LOCUS_TAG	SAUSA300_RS01680	SAUSA300_RS01680	0
312	prodigal	WP_000291445.1	ROK family protein	0
312	GENBANK_LOCUS_TAG	SAUSA300_RS01685	SAUSA300_RS01685	0
313	prodigal	WP_000667382.1	MurR/RpiR family transcriptional regulator	0
313	GENBANK_LOCUS_TAG	SAUSA300_RS01690	SAUSA300_RS01690	0
314	prodigal	WP_000936720.1	N-acetylmannosamine-6-phosphate 2-epimerase	0
314	GENBANK_LOCUS_TAG	SAUSA300_RS01695	SAUSA300_RS01695	0
315	prodigal	WP_001077722.1	YjiH family protein	0
315	GENBANK_LOCUS_TAG	SAUSA300_RS01700	SAUSA300_RS01700	0
316	prodigal	WP_000943832.1	YSIRK domain-containing triacylglycerol lipase Lip2/Geh (lip2)	0
316	GENBANK_LOCUS_TAG	SAUSA300_RS01705	SAUSA300_RS01705	0
317	prodigal	WP_000136020.1	alpha/beta hydrolase	0
317	GENBANK_LOCUS_TAG	SAUSA300_RS01710	SAUSA300_RS01710	0
318	prodigal	WP_000286485.1	NADH-dependent flavin oxidoreductase	0
318	GENBANK_LOCUS_TAG	SAUSA300_RS01715	SAUSA300_RS01715	0
319	GENBANK_LOCUS_TAG	SAUSA300_RS01720	SAUSA300_RS01720	0
320	prodigal	WP_000240058.1	LLM class flavin-dependent oxidoreductase	0
320	GENBANK_LOCUS_TAG	SAUSA300_RS01725	SAUSA300_RS01725	0
321	prodigal	WP_000731878.1	glycine cleavage system protein H	0
321	GENBANK_LOCUS_TAG	SAUSA300_RS01730	SAUSA300_RS01730	0
322	prodigal	WP_000449061.1	protein-ADP-ribose hydrolase	0
322	GENBANK_LOCUS_TAG	SAUSA300_RS01735	SAUSA300_RS01735	0
323	prodigal	WP_001191946.1	SIR2 family NAD-dependent protein deacylase	0
323	GENBANK_LOCUS_TAG	SAUSA300_RS01740	SAUSA300_RS01740	0
324	prodigal	WP_000280805.1	lipoate--protein ligase	0
324	GENBANK_LOCUS_TAG	SAUSA300_RS01745	SAUSA300_RS01745	0
325	prodigal	WP_001060912.1	SDR family oxidoreductase	0
325	GENBANK_LOCUS_TAG	SAUSA300_RS01750	SAUSA300_RS01750	0
326	prodigal	WP_001147970.1	PTS ascorbate transporter subunit IIC	0
326	GENBANK_LOCUS_TAG	SAUSA300_RS01755	SAUSA300_RS01755	0
327	prodigal	WP_000699538.1	PTS sugar transporter subunit IIB	0
327	GENBANK_LOCUS_TAG	SAUSA300_RS01760	SAUSA300_RS01760	0
328	prodigal	WP_000050762.1	PTS sugar transporter subunit IIA	0
328	GENBANK_LOCUS_TAG	SAUSA300_RS01765	SAUSA300_RS01765	0
329	prodigal	WP_000954261.1	BglG family transcription antiterminator	0
329	GENBANK_LOCUS_TAG	SAUSA300_RS01770	SAUSA300_RS01770	0
330	prodigal	WP_000397416.1	multidrug efflux transporter transcriptional repressor MepR (mepR)	0
330	GENBANK_LOCUS_TAG	SAUSA300_RS01775	SAUSA300_RS01775	0
331	prodigal	WP_000651060.1	multidrug efflux MATE transporter MepA (mepA)	0
331	GENBANK_LOCUS_TAG	SAUSA300_RS01780	SAUSA300_RS01780	0
332	prodigal	WP_000335332.1	MepB family protein	0
332	GENBANK_LOCUS_TAG	SAUSA300_RS01785	SAUSA300_RS01785	0
333	prodigal	WP_001010111.1	glycerol-3-phosphate transporter (glpT)	0
333	GENBANK_LOCUS_TAG	SAUSA300_RS01790	SAUSA300_RS01790	0
334	prodigal	WP_001028221.1	VOC family protein	0
334	GENBANK_LOCUS_TAG	SAUSA300_RS01795	SAUSA300_RS01795	0
335	prodigal	WP_001096116.1	LLM class flavin-dependent oxidoreductase	0
335	GENBANK_LOCUS_TAG	SAUSA300_RS01800	SAUSA300_RS01800	0
336	prodigal	WP_001028431.1	NADPH-dependent FMN reductase	0
336	GENBANK_LOCUS_TAG	SAUSA300_RS01805	SAUSA300_RS01805	0
337	prodigal	WP_000157629.1	YeiH family protein	0
337	GENBANK_LOCUS_TAG	SAUSA300_RS01810	SAUSA300_RS01810	0
338	GENBANK_LOCUS_TAG	SAUSA300_RS01815	SAUSA300_RS01815	0
339	prodigal	WP_000467652.1	GNAT family N-acetyltransferase	0
339	GENBANK_LOCUS_TAG	SAUSA300_RS01820	SAUSA300_RS01820	0
340	prodigal	WP_000737193.1	iron uptake system protein EfeO (efeO)	0
340	GENBANK_LOCUS_TAG	SAUSA300_RS01825	SAUSA300_RS01825	0
341	prodigal	WP_000186217.1	iron uptake transporter deferrochelatase/peroxidase subunit (efeB)	0
341	GENBANK_LOCUS_TAG	SAUSA300_RS01830	SAUSA300_RS01830	0
342	prodigal	WP_000683699.1	FTR1 family iron permease	0
342	GENBANK_LOCUS_TAG	SAUSA300_RS01835	SAUSA300_RS01835	0
343	prodigal	WP_001795631.1	twin-arginine translocase subunit TatC (tatC)	0
343	GENBANK_LOCUS_TAG	SAUSA300_RS01840	SAUSA300_RS01840	0
344	prodigal	WP_001794540.1	twin-arginine translocase TatA/TatE family subunit	0
344	GENBANK_LOCUS_TAG	SAUSA300_RS01845	SAUSA300_RS01845	0
345	prodigal	WP_000886005.1	DUF1398 domain-containing protein	0
345	GENBANK_LOCUS_TAG	SAUSA300_RS01850	SAUSA300_RS01850	0
346	prodigal	WP_001246013.1	helix-turn-helix transcriptional regulator	0
346	GENBANK_LOCUS_TAG	SAUSA300_RS01855	SAUSA300_RS01855	0
347	prodigal	WP_000698752.1	DUF3169 family protein	0
347	GENBANK_LOCUS_TAG	SAUSA300_RS01860	SAUSA300_RS01860	0
348	prodigal	WP_000209565.1	ABC transporter ATP-binding protein	0
348	GENBANK_LOCUS_TAG	SAUSA300_RS01865	SAUSA300_RS01865	0
349	prodigal	WP_000677714.1	ABC-2 transporter permease	0
349	GENBANK_LOCUS_TAG	SAUSA300_RS01870	SAUSA300_RS01870	0
350	prodigal	WP_000245685.1	low temperature requirement protein A	0
350	GENBANK_LOCUS_TAG	SAUSA300_RS01875	SAUSA300_RS01875	0
351	prodigal	WP_000199070.1	acetyl-CoA C-acetyltransferase	0
351	GENBANK_LOCUS_TAG	SAUSA300_RS01885	SAUSA300_RS01885	0
352	prodigal	WP_000195907.1	cyclase family protein	0
352	GENBANK_LOCUS_TAG	SAUSA300_RS01890	SAUSA300_RS01890	0
353	prodigal	WP_000207614.1	5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase (metE)	0
353	GENBANK_LOCUS_TAG	SAUSA300_RS01895	SAUSA300_RS01895	0
354	prodigal	WP_000077318.1	bifunctional homocysteine S-methyltransferase/methylenetetrahydrofolate reductase	0
354	GENBANK_LOCUS_TAG	SAUSA300_RS01900	SAUSA300_RS01900	0
355	prodigal	WP_000175846.1	cystathionine beta-lyase MetC (metC)	0
355	GENBANK_LOCUS_TAG	SAUSA300_RS01905	SAUSA300_RS01905	0
356	prodigal	WP_000655692.1	PLP-dependent transferase	0
356	GENBANK_LOCUS_TAG	SAUSA300_RS01910	SAUSA300_RS01910	0
357	prodigal	WP_001550052.1	ParB/RepB/Spo0J family partition protein	0
357	GENBANK_LOCUS_TAG	SAUSA300_RS01915	SAUSA300_RS01915	0
358	prodigal	WP_001077602.1	mechanosensitive ion channel family protein	0
358	GENBANK_LOCUS_TAG	SAUSA300_RS01920	SAUSA300_RS01920	0
359	prodigal	WP_000157345.1	DUF951 domain-containing protein	0
359	GENBANK_LOCUS_TAG	SAUSA300_RS01925	SAUSA300_RS01925	0
360	prodigal	WP_001218732.1	redox-regulated ATPase YchF (ychF)	0
360	GENBANK_LOCUS_TAG	SAUSA300_RS01930	SAUSA300_RS01930	0
361	GENBANK_LOCUS_TAG	SAUSA300_RS01935	SAUSA300_RS01935	0
362	prodigal	WP_001261460.1	30S ribosomal protein S6 (rpsF)	0
362	GENBANK_LOCUS_TAG	SAUSA300_RS01940	SAUSA300_RS01940	0
363	prodigal	WP_000934799.1	single-stranded DNA-binding protein (ssb)	0
363	GENBANK_LOCUS_TAG	SAUSA300_RS01945	SAUSA300_RS01945	0
364	prodigal	WP_000897044.1	30S ribosomal protein S18 (rpsR)	0
